student_id,target_career,activity_name,category,status
789,Frontend Dev,Next.js,Frontend Dev,Drifting
789,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
789,Frontend Dev,Docker,Backend Dev,Drifting
789,Frontend Dev,Pandas,Data Scientist,Drifting
789,Frontend Dev,Microservices,Backend Dev,Drifting
789,Frontend Dev,Kafka,Backend Dev,Drifting
789,Frontend Dev,Microservices,Backend Dev,Drifting
789,Frontend Dev,Figma,Frontend Dev,Drifting
790,Frontend Dev,Tailwind,Frontend Dev,On Track
790,Frontend Dev,FastAPI,Backend Dev,On Track
790,Frontend Dev,Redis,Backend Dev,On Track
790,Frontend Dev,Go,Backend Dev,On Track
790,Frontend Dev,Redis,Backend Dev,On Track
790,Frontend Dev,React,Frontend Dev,On Track
790,Frontend Dev,JavaScript,Frontend Dev,On Track
790,Frontend Dev,Next.js,Frontend Dev,On Track
790,Frontend Dev,HTML,Frontend Dev,On Track
791,Backend Dev,Go,Backend Dev,On Track
791,Backend Dev,Keras,Data Scientist,On Track
791,Backend Dev,System Design,Backend Dev,On Track
791,Backend Dev,Go,Backend Dev,On Track
791,Backend Dev,HTML,Frontend Dev,On Track
791,Backend Dev,FastAPI,Backend Dev,On Track
791,Backend Dev,Docker,Backend Dev,On Track
791,Backend Dev,Flask,Backend Dev,On Track
791,Backend Dev,FastAPI,Backend Dev,On Track
792,Frontend Dev,Keras,Data Scientist,Drifting
792,Frontend Dev,Docker,Backend Dev,Drifting
792,Frontend Dev,Redux,Frontend Dev,Drifting
792,Frontend Dev,Docker,Backend Dev,Drifting
792,Frontend Dev,Statistics,Data Scientist,Drifting
792,Frontend Dev,Microservices,Backend Dev,Drifting
792,Frontend Dev,TensorFlow,Data Scientist,Drifting
793,Frontend Dev,Pandas,Data Scientist,On Track
793,Frontend Dev,CSS,Frontend Dev,On Track
793,Frontend Dev,React,Frontend Dev,On Track
793,Frontend Dev,CSS,Frontend Dev,On Track
793,Frontend Dev,SQL,Data Scientist,On Track
794,Backend Dev,Scikit-Learn,Data Scientist,On Track
794,Backend Dev,SQL,Data Scientist,On Track
794,Backend Dev,Kafka,Backend Dev,On Track
794,Backend Dev,Docker,Backend Dev,On Track
794,Backend Dev,FastAPI,Backend Dev,On Track
794,Backend Dev,Docker,Backend Dev,On Track
794,Backend Dev,Microservices,Backend Dev,On Track
794,Backend Dev,JavaScript,Frontend Dev,On Track
795,Frontend Dev,TensorFlow,Data Scientist,Drifting
795,Frontend Dev,Kafka,Backend Dev,Drifting
795,Frontend Dev,Pandas,Data Scientist,Drifting
795,Frontend Dev,Docker,Backend Dev,Drifting
795,Frontend Dev,Go,Backend Dev,Drifting
795,Frontend Dev,Microservices,Backend Dev,Drifting
795,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
795,Frontend Dev,PostgreSQL,Backend Dev,Drifting
796,Frontend Dev,TypeScript,Frontend Dev,On Track
796,Frontend Dev,React,Frontend Dev,On Track
796,Frontend Dev,Tailwind,Frontend Dev,On Track
796,Frontend Dev,JavaScript,Frontend Dev,On Track
796,Frontend Dev,Figma,Frontend Dev,On Track
796,Frontend Dev,Tailwind,Frontend Dev,On Track
796,Frontend Dev,JavaScript,Frontend Dev,On Track
796,Frontend Dev,HTML,Frontend Dev,On Track
796,Frontend Dev,Scikit-Learn,Data Scientist,On Track
796,Frontend Dev,PowerBI,Data Scientist,On Track
797,Frontend Dev,Next.js,Frontend Dev,On Track
797,Frontend Dev,Flask,Backend Dev,On Track
797,Frontend Dev,Figma,Frontend Dev,On Track
797,Frontend Dev,Figma,Frontend Dev,On Track
797,Frontend Dev,HTML,Frontend Dev,On Track
797,Frontend Dev,CSS,Frontend Dev,On Track
797,Frontend Dev,Flask,Backend Dev,On Track
798,Frontend Dev,Redux,Frontend Dev,Drifting
798,Frontend Dev,Tailwind,Frontend Dev,Drifting
798,Frontend Dev,Tableau,Data Scientist,Drifting
798,Frontend Dev,Keras,Data Scientist,Drifting
798,Frontend Dev,TensorFlow,Data Scientist,Drifting
798,Frontend Dev,Tableau,Data Scientist,Drifting
798,Frontend Dev,Kafka,Backend Dev,Drifting
798,Frontend Dev,PowerBI,Data Scientist,Drifting
799,Data Scientist,Go,Backend Dev,On Track
799,Data Scientist,Tableau,Data Scientist,On Track
799,Data Scientist,System Design,Backend Dev,On Track
799,Data Scientist,PowerBI,Data Scientist,On Track
799,Data Scientist,TensorFlow,Data Scientist,On Track
799,Data Scientist,TensorFlow,Data Scientist,On Track
800,Frontend Dev,Keras,Data Scientist,Drifting
800,Frontend Dev,FastAPI,Backend Dev,Drifting
800,Frontend Dev,Flask,Backend Dev,Drifting
800,Frontend Dev,Pandas,Data Scientist,Drifting
800,Frontend Dev,FastAPI,Backend Dev,Drifting
800,Frontend Dev,Microservices,Backend Dev,Drifting
800,Frontend Dev,Tableau,Data Scientist,Drifting
801,Backend Dev,Python,Data Scientist,On Track
801,Backend Dev,Flask,Backend Dev,On Track
801,Backend Dev,FastAPI,Backend Dev,On Track
801,Backend Dev,PowerBI,Data Scientist,On Track
801,Backend Dev,FastAPI,Backend Dev,On Track
801,Backend Dev,System Design,Backend Dev,On Track
801,Backend Dev,Microservices,Backend Dev,On Track
801,Backend Dev,PostgreSQL,Backend Dev,On Track
802,Backend Dev,Flask,Backend Dev,On Track
802,Backend Dev,Go,Backend Dev,On Track
802,Backend Dev,Microservices,Backend Dev,On Track
802,Backend Dev,Redux,Frontend Dev,On Track
802,Backend Dev,Flask,Backend Dev,On Track
802,Backend Dev,PostgreSQL,Backend Dev,On Track
802,Backend Dev,Figma,Frontend Dev,On Track
802,Backend Dev,Flask,Backend Dev,On Track
802,Backend Dev,System Design,Backend Dev,On Track
803,Backend Dev,Docker,Backend Dev,On Track
803,Backend Dev,Redux,Frontend Dev,On Track
803,Backend Dev,System Design,Backend Dev,On Track
803,Backend Dev,Docker,Backend Dev,On Track
803,Backend Dev,Kafka,Backend Dev,On Track
803,Backend Dev,System Design,Backend Dev,On Track
803,Backend Dev,Pandas,Data Scientist,On Track
804,Data Scientist,Redis,Backend Dev,Drifting
804,Data Scientist,JavaScript,Frontend Dev,Drifting
804,Data Scientist,Kafka,Backend Dev,Drifting
804,Data Scientist,Scikit-Learn,Data Scientist,Drifting
804,Data Scientist,Microservices,Backend Dev,Drifting
804,Data Scientist,Docker,Backend Dev,Drifting
804,Data Scientist,Redis,Backend Dev,Drifting
804,Data Scientist,TypeScript,Frontend Dev,Drifting
805,Backend Dev,JavaScript,Frontend Dev,Drifting
805,Backend Dev,Keras,Data Scientist,Drifting
805,Backend Dev,Next.js,Frontend Dev,Drifting
805,Backend Dev,TensorFlow,Data Scientist,Drifting
805,Backend Dev,TensorFlow,Data Scientist,Drifting
805,Backend Dev,Keras,Data Scientist,Drifting
806,Frontend Dev,CSS,Frontend Dev,On Track
806,Frontend Dev,Figma,Frontend Dev,On Track
806,Frontend Dev,Tailwind,Frontend Dev,On Track
806,Frontend Dev,Keras,Data Scientist,On Track
806,Frontend Dev,Flask,Backend Dev,On Track
806,Frontend Dev,Keras,Data Scientist,On Track
806,Frontend Dev,JavaScript,Frontend Dev,On Track
806,Frontend Dev,JavaScript,Frontend Dev,On Track
807,Frontend Dev,Tableau,Data Scientist,On Track
807,Frontend Dev,Tailwind,Frontend Dev,On Track
807,Frontend Dev,CSS,Frontend Dev,On Track
807,Frontend Dev,SQL,Data Scientist,On Track
807,Frontend Dev,TypeScript,Frontend Dev,On Track
807,Frontend Dev,React,Frontend Dev,On Track
807,Frontend Dev,Figma,Frontend Dev,On Track
807,Frontend Dev,React,Frontend Dev,On Track
807,Frontend Dev,PowerBI,Data Scientist,On Track
808,Backend Dev,Statistics,Data Scientist,On Track
808,Backend Dev,Redis,Backend Dev,On Track
808,Backend Dev,PostgreSQL,Backend Dev,On Track
808,Backend Dev,Go,Backend Dev,On Track
808,Backend Dev,Kafka,Backend Dev,On Track
808,Backend Dev,Scikit-Learn,Data Scientist,On Track
809,Frontend Dev,CSS,Frontend Dev,On Track
809,Frontend Dev,HTML,Frontend Dev,On Track
809,Frontend Dev,CSS,Frontend Dev,On Track
809,Frontend Dev,PostgreSQL,Backend Dev,On Track
809,Frontend Dev,React,Frontend Dev,On Track
809,Frontend Dev,Tailwind,Frontend Dev,On Track
809,Frontend Dev,Redux,Frontend Dev,On Track
810,Frontend Dev,Pandas,Data Scientist,Drifting
810,Frontend Dev,TensorFlow,Data Scientist,Drifting
810,Frontend Dev,PostgreSQL,Backend Dev,Drifting
810,Frontend Dev,Pandas,Data Scientist,Drifting
810,Frontend Dev,System Design,Backend Dev,Drifting
810,Frontend Dev,Docker,Backend Dev,Drifting
810,Frontend Dev,Kafka,Backend Dev,Drifting
810,Frontend Dev,Flask,Backend Dev,Drifting
810,Frontend Dev,Kafka,Backend Dev,Drifting
810,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
811,Data Scientist,Tableau,Data Scientist,On Track
811,Data Scientist,Keras,Data Scientist,On Track
811,Data Scientist,Keras,Data Scientist,On Track
811,Data Scientist,Python,Data Scientist,On Track
811,Data Scientist,TypeScript,Frontend Dev,On Track
811,Data Scientist,SQL,Data Scientist,On Track
812,Data Scientist,PowerBI,Data Scientist,On Track
812,Data Scientist,Microservices,Backend Dev,On Track
812,Data Scientist,Redis,Backend Dev,On Track
812,Data Scientist,Python,Data Scientist,On Track
812,Data Scientist,TensorFlow,Data Scientist,On Track
813,Data Scientist,React,Frontend Dev,Drifting
813,Data Scientist,Figma,Frontend Dev,Drifting
813,Data Scientist,Kafka,Backend Dev,Drifting
813,Data Scientist,TypeScript,Frontend Dev,Drifting
813,Data Scientist,React,Frontend Dev,Drifting
813,Data Scientist,Docker,Backend Dev,Drifting
813,Data Scientist,Redux,Frontend Dev,Drifting
814,Data Scientist,Kafka,Backend Dev,On Track
814,Data Scientist,Statistics,Data Scientist,On Track
814,Data Scientist,Scikit-Learn,Data Scientist,On Track
814,Data Scientist,Pandas,Data Scientist,On Track
814,Data Scientist,Figma,Frontend Dev,On Track
814,Data Scientist,Scikit-Learn,Data Scientist,On Track
814,Data Scientist,Statistics,Data Scientist,On Track
814,Data Scientist,Python,Data Scientist,On Track
815,Backend Dev,Docker,Backend Dev,On Track
815,Backend Dev,Go,Backend Dev,On Track
815,Backend Dev,PostgreSQL,Backend Dev,On Track
815,Backend Dev,Pandas,Data Scientist,On Track
815,Backend Dev,Scikit-Learn,Data Scientist,On Track
815,Backend Dev,System Design,Backend Dev,On Track
815,Backend Dev,System Design,Backend Dev,On Track
815,Backend Dev,Go,Backend Dev,On Track
815,Backend Dev,Docker,Backend Dev,On Track
816,Backend Dev,Tableau,Data Scientist,Drifting
816,Backend Dev,CSS,Frontend Dev,Drifting
816,Backend Dev,TensorFlow,Data Scientist,Drifting
816,Backend Dev,Tableau,Data Scientist,Drifting
816,Backend Dev,Go,Backend Dev,Drifting
816,Backend Dev,Redux,Frontend Dev,Drifting
816,Backend Dev,Python,Data Scientist,Drifting
816,Backend Dev,Python,Data Scientist,Drifting
817,Backend Dev,HTML,Frontend Dev,On Track
817,Backend Dev,Redux,Frontend Dev,On Track
817,Backend Dev,Redis,Backend Dev,On Track
817,Backend Dev,CSS,Frontend Dev,On Track
817,Backend Dev,System Design,Backend Dev,On Track
817,Backend Dev,Docker,Backend Dev,On Track
818,Backend Dev,Python,Data Scientist,On Track
818,Backend Dev,Go,Backend Dev,On Track
818,Backend Dev,FastAPI,Backend Dev,On Track
818,Backend Dev,Redis,Backend Dev,On Track
818,Backend Dev,Redis,Backend Dev,On Track
818,Backend Dev,HTML,Frontend Dev,On Track
819,Frontend Dev,Keras,Data Scientist,Drifting
819,Frontend Dev,Go,Backend Dev,Drifting
819,Frontend Dev,PostgreSQL,Backend Dev,Drifting
819,Frontend Dev,Flask,Backend Dev,Drifting
819,Frontend Dev,Tailwind,Frontend Dev,Drifting
820,Backend Dev,SQL,Data Scientist,On Track
820,Backend Dev,Go,Backend Dev,On Track
820,Backend Dev,FastAPI,Backend Dev,On Track
820,Backend Dev,PostgreSQL,Backend Dev,On Track
820,Backend Dev,Go,Backend Dev,On Track
820,Backend Dev,Docker,Backend Dev,On Track
820,Backend Dev,System Design,Backend Dev,On Track
820,Backend Dev,PowerBI,Data Scientist,On Track
820,Backend Dev,CSS,Frontend Dev,On Track
821,Data Scientist,React,Frontend Dev,Drifting
821,Data Scientist,Tailwind,Frontend Dev,Drifting
821,Data Scientist,Figma,Frontend Dev,Drifting
821,Data Scientist,CSS,Frontend Dev,Drifting
821,Data Scientist,JavaScript,Frontend Dev,Drifting
821,Data Scientist,CSS,Frontend Dev,Drifting
821,Data Scientist,Keras,Data Scientist,Drifting
821,Data Scientist,CSS,Frontend Dev,Drifting
821,Data Scientist,React,Frontend Dev,Drifting
821,Data Scientist,Tailwind,Frontend Dev,Drifting
822,Backend Dev,PostgreSQL,Backend Dev,On Track
822,Backend Dev,Microservices,Backend Dev,On Track
822,Backend Dev,JavaScript,Frontend Dev,On Track
822,Backend Dev,Docker,Backend Dev,On Track
822,Backend Dev,React,Frontend Dev,On Track
823,Data Scientist,Keras,Data Scientist,On Track
823,Data Scientist,PowerBI,Data Scientist,On Track
823,Data Scientist,SQL,Data Scientist,On Track
823,Data Scientist,Python,Data Scientist,On Track
823,Data Scientist,SQL,Data Scientist,On Track
823,Data Scientist,Tableau,Data Scientist,On Track
823,Data Scientist,CSS,Frontend Dev,On Track
823,Data Scientist,PowerBI,Data Scientist,On Track
824,Frontend Dev,CSS,Frontend Dev,On Track
824,Frontend Dev,CSS,Frontend Dev,On Track
824,Frontend Dev,Redis,Backend Dev,On Track
824,Frontend Dev,Next.js,Frontend Dev,On Track
824,Frontend Dev,HTML,Frontend Dev,On Track
824,Frontend Dev,PostgreSQL,Backend Dev,On Track
824,Frontend Dev,Redux,Frontend Dev,On Track
824,Frontend Dev,JavaScript,Frontend Dev,On Track
825,Frontend Dev,HTML,Frontend Dev,On Track
825,Frontend Dev,Keras,Data Scientist,On Track
825,Frontend Dev,TypeScript,Frontend Dev,On Track
825,Frontend Dev,TensorFlow,Data Scientist,On Track
825,Frontend Dev,React,Frontend Dev,On Track
825,Frontend Dev,JavaScript,Frontend Dev,On Track
825,Frontend Dev,Next.js,Frontend Dev,On Track
825,Frontend Dev,Tableau,Data Scientist,On Track
825,Frontend Dev,JavaScript,Frontend Dev,On Track
826,Data Scientist,Pandas,Data Scientist,On Track
826,Data Scientist,FastAPI,Backend Dev,On Track
826,Data Scientist,TensorFlow,Data Scientist,On Track
826,Data Scientist,Redux,Frontend Dev,On Track
826,Data Scientist,Scikit-Learn,Data Scientist,On Track
826,Data Scientist,Tailwind,Frontend Dev,On Track
827,Frontend Dev,Go,Backend Dev,Drifting
827,Frontend Dev,Pandas,Data Scientist,Drifting
827,Frontend Dev,Microservices,Backend Dev,Drifting
827,Frontend Dev,TensorFlow,Data Scientist,Drifting
827,Frontend Dev,Kafka,Backend Dev,Drifting
827,Frontend Dev,PostgreSQL,Backend Dev,Drifting
827,Frontend Dev,Next.js,Frontend Dev,Drifting
827,Frontend Dev,Statistics,Data Scientist,Drifting
828,Backend Dev,Scikit-Learn,Data Scientist,Drifting
828,Backend Dev,JavaScript,Frontend Dev,Drifting
828,Backend Dev,TypeScript,Frontend Dev,Drifting
828,Backend Dev,SQL,Data Scientist,Drifting
828,Backend Dev,Scikit-Learn,Data Scientist,Drifting
829,Frontend Dev,Statistics,Data Scientist,On Track
829,Frontend Dev,SQL,Data Scientist,On Track
829,Frontend Dev,PostgreSQL,Backend Dev,On Track
829,Frontend Dev,React,Frontend Dev,On Track
829,Frontend Dev,JavaScript,Frontend Dev,On Track
829,Frontend Dev,Go,Backend Dev,On Track
829,Frontend Dev,TypeScript,Frontend Dev,On Track
830,Data Scientist,SQL,Data Scientist,On Track
830,Data Scientist,React,Frontend Dev,On Track
830,Data Scientist,Python,Data Scientist,On Track
830,Data Scientist,Pandas,Data Scientist,On Track
830,Data Scientist,SQL,Data Scientist,On Track
830,Data Scientist,HTML,Frontend Dev,On Track
830,Data Scientist,CSS,Frontend Dev,On Track
830,Data Scientist,Next.js,Frontend Dev,On Track
831,Backend Dev,Go,Backend Dev,On Track
831,Backend Dev,System Design,Backend Dev,On Track
831,Backend Dev,Kafka,Backend Dev,On Track
831,Backend Dev,PostgreSQL,Backend Dev,On Track
831,Backend Dev,System Design,Backend Dev,On Track
831,Backend Dev,React,Frontend Dev,On Track
831,Backend Dev,FastAPI,Backend Dev,On Track
831,Backend Dev,Statistics,Data Scientist,On Track
831,Backend Dev,PostgreSQL,Backend Dev,On Track
831,Backend Dev,TypeScript,Frontend Dev,On Track
832,Frontend Dev,Next.js,Frontend Dev,On Track
832,Frontend Dev,TensorFlow,Data Scientist,On Track
832,Frontend Dev,Python,Data Scientist,On Track
832,Frontend Dev,Redux,Frontend Dev,On Track
832,Frontend Dev,Tableau,Data Scientist,On Track
832,Frontend Dev,Figma,Frontend Dev,On Track
832,Frontend Dev,Docker,Backend Dev,On Track
832,Frontend Dev,HTML,Frontend Dev,On Track
832,Frontend Dev,Tailwind,Frontend Dev,On Track
832,Frontend Dev,Scikit-Learn,Data Scientist,On Track
833,Data Scientist,TensorFlow,Data Scientist,On Track
833,Data Scientist,Pandas,Data Scientist,On Track
833,Data Scientist,Tableau,Data Scientist,On Track
833,Data Scientist,Scikit-Learn,Data Scientist,On Track
833,Data Scientist,System Design,Backend Dev,On Track
833,Data Scientist,Keras,Data Scientist,On Track
833,Data Scientist,Microservices,Backend Dev,On Track
834,Frontend Dev,Figma,Frontend Dev,On Track
834,Frontend Dev,Flask,Backend Dev,On Track
834,Frontend Dev,TensorFlow,Data Scientist,On Track
834,Frontend Dev,JavaScript,Frontend Dev,On Track
834,Frontend Dev,Figma,Frontend Dev,On Track
835,Frontend Dev,Statistics,Data Scientist,Drifting
835,Frontend Dev,Kafka,Backend Dev,Drifting
835,Frontend Dev,Kafka,Backend Dev,Drifting
835,Frontend Dev,Redis,Backend Dev,Drifting
835,Frontend Dev,Statistics,Data Scientist,Drifting
835,Frontend Dev,TensorFlow,Data Scientist,Drifting
835,Frontend Dev,Docker,Backend Dev,Drifting
836,Frontend Dev,Microservices,Backend Dev,Drifting
836,Frontend Dev,PostgreSQL,Backend Dev,Drifting
836,Frontend Dev,Go,Backend Dev,Drifting
836,Frontend Dev,Microservices,Backend Dev,Drifting
836,Frontend Dev,Docker,Backend Dev,Drifting
836,Frontend Dev,Pandas,Data Scientist,Drifting
836,Frontend Dev,Pandas,Data Scientist,Drifting
836,Frontend Dev,PostgreSQL,Backend Dev,Drifting
836,Frontend Dev,TensorFlow,Data Scientist,Drifting
837,Backend Dev,Python,Data Scientist,On Track
837,Backend Dev,HTML,Frontend Dev,On Track
837,Backend Dev,Go,Backend Dev,On Track
837,Backend Dev,Next.js,Frontend Dev,On Track
837,Backend Dev,Go,Backend Dev,On Track
838,Data Scientist,Pandas,Data Scientist,On Track
838,Data Scientist,Kafka,Backend Dev,On Track
838,Data Scientist,JavaScript,Frontend Dev,On Track
838,Data Scientist,Docker,Backend Dev,On Track
838,Data Scientist,Pandas,Data Scientist,On Track
838,Data Scientist,Python,Data Scientist,On Track
838,Data Scientist,TensorFlow,Data Scientist,On Track
838,Data Scientist,JavaScript,Frontend Dev,On Track
839,Frontend Dev,JavaScript,Frontend Dev,On Track
839,Frontend Dev,PowerBI,Data Scientist,On Track
839,Frontend Dev,Redux,Frontend Dev,On Track
839,Frontend Dev,React,Frontend Dev,On Track
839,Frontend Dev,Tailwind,Frontend Dev,On Track
840,Frontend Dev,JavaScript,Frontend Dev,On Track
840,Frontend Dev,Figma,Frontend Dev,On Track
840,Frontend Dev,React,Frontend Dev,On Track
840,Frontend Dev,Go,Backend Dev,On Track
840,Frontend Dev,Tailwind,Frontend Dev,On Track
840,Frontend Dev,Next.js,Frontend Dev,On Track
840,Frontend Dev,React,Frontend Dev,On Track
841,Data Scientist,Python,Data Scientist,On Track
841,Data Scientist,Keras,Data Scientist,On Track
841,Data Scientist,SQL,Data Scientist,On Track
841,Data Scientist,Tableau,Data Scientist,On Track
841,Data Scientist,PowerBI,Data Scientist,On Track
841,Data Scientist,Kafka,Backend Dev,On Track
841,Data Scientist,PowerBI,Data Scientist,On Track
841,Data Scientist,Tableau,Data Scientist,On Track
841,Data Scientist,PowerBI,Data Scientist,On Track
842,Data Scientist,SQL,Data Scientist,On Track
842,Data Scientist,Redux,Frontend Dev,On Track
842,Data Scientist,React,Frontend Dev,On Track
842,Data Scientist,Python,Data Scientist,On Track
842,Data Scientist,Tableau,Data Scientist,On Track
842,Data Scientist,Go,Backend Dev,On Track
842,Data Scientist,Tableau,Data Scientist,On Track
843,Data Scientist,Tableau,Data Scientist,On Track
843,Data Scientist,PowerBI,Data Scientist,On Track
843,Data Scientist,TensorFlow,Data Scientist,On Track
843,Data Scientist,Python,Data Scientist,On Track
843,Data Scientist,TensorFlow,Data Scientist,On Track
